date,username,link,tweet,clean_tweet,label
2022-12-19 21:09:00,Gust_Neg,https://twitter.com/Gust_Neg/status/1604946926226624513,Ini doi pasti blm tau klo pildun udh kelar 😬🤷🏽,dia belum tahu kalau pildun sudah kelar,0
2022-12-19 21:06:57,iqbaltawakkal_,https://twitter.com/iqbaltawakkal_/status/1604946409291386881,"Simak baik2 mas makanya. Saya ulang : kalo messi ga ada condong ke hardwork juga, ga bakal kaya skrg sampe bisa menang pildun.  Kesimpulan gue : messi dan cr7 sama2 gila hardwork dan disiplinnya, tp bakat alami lebih besar dan itu yg buat dia unggul.",simak baik2 ma makanya ulang kalau messi tidak ada condong hardwork tidak bakal kaya sekarang sampai bisa menang pildun simpul messi ronaldo sama2 gila hardwork disiplin tapi bakat alami lebih besar buat unggul,1
2022-12-19 21:05:18,brocolhii,https://twitter.com/brocolhii/status/1604945993900126208,@IrchardaA @The_RedsIndo Ya emang bro wkwk. Kalo pildun kan baru selesai wkwk,emang saudara laki kalau pildun baru selesai,0
2022-12-19 20:52:39,prtmxjns,https://twitter.com/prtmxjns/status/1604942813636218880,Terbangun gegara masih euphoria pildun gataunya udah kelar :(,bangun karena euphoria pildun gataunya sudah kelar,1
2022-12-19 20:46:06,siapasaja1110,https://twitter.com/siapasaja1110/status/1604941162942717953,"@bin_ozai @awtadwin @idextratime pens dodo garis keras: halu, penuh penyangkalan, terus ngigo dodo is debest, nuduh konspirasi, netek tim dan pemain lain pens dodo garis lembut: gue netral, respek dua2nya, jangan saling hina persamaannya kedua pens dodo tsb sejak awal pildun udah nyiapin template buat ngehina",pen ronaldo gari kera halu penuh sangkal terus ngigo ronaldo is debest nuduh konspirasi netek tim main pen ronaldo gari lembut netral respek dua2nya jangan saling hina sama dua pen ronaldo tsb sejak awal pildun sudah siap template buat ngehina,-1
2022-12-19 20:45:45,curangmor,https://twitter.com/curangmor/status/1604941077135310848,@ifyoure2shy__ dun dun dun pildun piala dunia menggelora!!,dun dun dun pildun piala dunia gelora,1
2022-12-19 20:44:00,CiaoRio666,https://twitter.com/CiaoRio666/status/1604940636779532288,"@stefanjosia19 @SiaranBolaLive tanpa league 1 jg ttep komplit kok , mau dikata apa hitungannya trofi klub , secara di barca udah dapet semua dan pemanisnya pildun ini  https://t.co/ZE86GYLHnD",tanpa league juga ttep komplit kok mau kata apa hitung trofi klub barca sudah dapat semua man pildun,1
2022-12-19 20:41:07,SahabatGusTamim,https://twitter.com/SahabatGusTamim/status/1604939908065267712,"Piala dunia banyak menyita perhatian publik termasuk kita rakyat Indonesia,,pildun sudah usai ,,ayo tingkatkan juga semangat juang untuk Kebangkitan Bangsa ini ! #Pilpres2024  @cakimiNOW",piala dunia banyak sita perhati publik masuk rakyat indonesia pildun sudah usai ayo tingkat semangat juang bangkit bangsa pilpres2024,1
2022-12-19 20:39:55,Kuruzzz_,https://twitter.com/Kuruzzz_/status/1604939607304699904,"@sahid____ snap wa messi ""juara pildun ni boss senggol dong""",snap wa messi juara pildun ini bos senggol dong,1
2022-12-19 20:38:14,rfkii_6,https://twitter.com/rfkii_6/status/1604939185223532544,"@idextratime Kangen lu update score pildun min, dan biasa nya jam segini masih main🥲",kangen kamu update score pildun min biasa nya jam gin main,1
2022-12-19 20:29:57,decrouwn,https://twitter.com/decrouwn/status/1604937098741821440,"Definisi berkat ga akan kemana &amp; ketuker. gue punya temen hoki, temen"" kantor dia pada taruhan 100k/org buat pildun, karna ada 8 tim jadi dibuat kayak arisan dikocok. Diawal temen""nya cuma ber 7, karna kurang 1 akhirnya temen gue diajakin juga &amp; dia dapet kertas sisa terakhir",definisi berkat tidak ketuker punya teman hoki teman kantor taruh 100k orang buat pildun karena ada tim jadi buat kayak arisan kocok awal teman nya cuma ber karena kurang akhir teman diajakin dapat kertas sisa akhir,-1
2022-12-19 20:25:06,zahronangis,https://twitter.com/zahronangis/status/1604935881013727232,perasaan dulu kek singkatan piala dunia kaya bukan pildun deh😭 pildun sounds weird (dikittt) 😭😭😭💨,asa dulu seperti singkat piala dunia kaya bukan pildun pildun sound weird dikittt,-1
2022-12-19 20:21:40,si_ridooo,https://twitter.com/si_ridooo/status/1604935013262557184,"sempet ditanya gini...  yaa udah cukup bgt lah ya, ngeliat idola sendiri berkesempatan pildun terakhirnya bisa juara🥰🏆⚽  https://t.co/KG3bx3H7Jw",sempat tanya gin yaa sudah cukup banget lihat idola sendiri sempat pildun akhir bisa juara,1
2022-12-19 20:21:37,si_ridooo,https://twitter.com/si_ridooo/status/1604935004169330688,"Akhirnya salah satu goat di era messi-ronaldo mendapatkan thropy piala dunia.😍 sebenernya pasti banyak yg mau argen ketemu portugal, tp ya gmn ya, pildun tahun ini susah ditebak..banyak bgt kejutan😥😂  akhirnya tenang ngeliat impian idol kewujud buat angkat piala dunia😭🏆⚽",akhir salah satu goat era messi ronaldo dapat thropy piala dunia sebenernya banyak mau argentina ketemu portugal tapi bagaimana pildun tahun susah tebak banyak banget kejut akhir tenang lihat impi idol wujud buat angkat piala dunia,1
2022-12-19 20:21:27,si_ridooo,https://twitter.com/si_ridooo/status/1604934959944585216,"di semifinal lawan kroasia,GUE KETIDURAN PADAHAL UDH ALARM😡 tp gatauu gue pede bgt aja yaa itu argen menang..karna kroasia agak kurang aja pildun tahun ini. dan akhirnya menang 3-0.😁  https://t.co/XDlL92IXGH",semifinal lawan kroasia tidur padahal sudah alarm tapi gatauu percaya diri banget saja yaa argentina menang karena kroasia agak kurang saja pildun tahun akhir menang,1
2022-12-19 20:21:22,si_ridooo,https://twitter.com/si_ridooo/status/1604934940462034944,"di 4 besar ketemu kroasia🇭🇷, finalis pildun 2018. sebenernya kl gue nilai permainan mrk bagus, kroasia ini secara penguasaan bola bagus bgt, apalagi kipernya jg lg on fire cmn menurut gue mereka kurang striker tajem aja,dulu tu ada mandzukic skrg ntah udah tau atau pensi timnas.",besar ketemu kroasia final pildun 2018 sebenernya kalau nilai main mereka bagus kroasia kuasa bola bagus banget kiper juga lagi on fire cuma kurang striker tajem saja dulu itu ada mandzukic sekarang ntah sudah tahu pensi timnas,1
2022-12-19 20:21:05,alahsokap,https://twitter.com/alahsokap/status/1604934868735266816,"@convomfs Pildun ada musimnya, drakor lo kan tiap hari",pildun ada musim drakor kamu tiap hari,0
2022-12-19 20:10:37,Yosep10717191,https://twitter.com/Yosep10717191/status/1604932235014336512,"Klo adiknya juara pildun terbaik sepanjang masa 😂  Sang Adik Gagal Bersinar, Kakak Cristiano Ronaldo: Piala Dunia Terburuk  https://t.co/iR3oL0yUF5",kalau adik juara pildun baik panjang masa sang adik gagal sinar kakak cristiano ronaldo piala dunia buruk,1
2022-12-19 20:09:25,sweetbogyy,https://twitter.com/sweetbogyy/status/1604931932806316032,@vkmwnmjchj @edi_sioon @idextratime trus mnurut lu yg pling on di pildun spa?,lalu mnurut kamu pling on pildun siapa,0
2022-12-19 20:05:47,promisenewera,https://twitter.com/promisenewera/status/1604931018632622080,@deluvanese Tahum depan gak ada pildun delaa huhu,tahum depan tidak ada pildun delaa huhu,0
2022-12-19 20:01:16,sanaotai,https://twitter.com/sanaotai/status/1604929881661669376,@hyunjinotai semua ini karena pildun jam tidurnya jadi berantakan trs gatau harus mgapain selain shitposting disini,semua pildun jam tidur jadi beranta terus gatau mgapain shitposting sini,-1
2022-12-19 19:56:35,ronaassakra,https://twitter.com/ronaassakra/status/1604928701153808384,Mata masih kebawa suasana pildun. Jam segini nggak ada ngantuk2 nya pisan. Mana nanti kudu berangkat pagii....,mata bawa suasana pildun jam gin tidak ada ngantuk2 nya sangat mana harus berangkat pagi,1
2022-12-19 19:56:22,little_ucittt,https://twitter.com/little_ucittt/status/1604928648850853888,Lagi ga mood buka twt sama ig karna bahas mesiun menang pildun terus bosen,tidak mood buka twt sama ig karena bahas mesiun menang pildun terus bosen,1
2022-12-19 19:52:58,pangeranbekasii,https://twitter.com/pangeranbekasii/status/1604927791036010496,anjir sepi bgt gada pildun,anjing sepi banget tidak ada pildun,-1
2022-12-19 19:51:55,hanifaisal_,https://twitter.com/hanifaisal_/status/1604927527298142208,Ente emg jos pe Ditunggu next pildun,kamu memang jos pe tunggu lanjut pildun,0
2022-12-19 19:50:40,bbblinmbs,https://twitter.com/bbblinmbs/status/1604927215346810880,Chan jujur... gue gak nonton pildun. Tadi malam gw stress dikit makanya gak tidur😭✋️,chan jujur tidak nonton pildun tadi malam stress dikit makanya tidak tidur,0
2022-12-19 19:48:13,rezaphlv_8,https://twitter.com/rezaphlv_8/status/1604926597328302080,"Ada atau gak ada pildun, emang dasarnya hobi begadang 🤣",ada tidak ada pildun emang dasar hobi begadang,1
2022-12-19 19:45:08,elliyather,https://twitter.com/elliyather/status/1604925820107386880,"@idextratime ti, gabut ga gaada pildun? WKWK",ti gabut tidak tidak ada uang pildun,0
2022-12-19 19:43:26,jaheemerah_,https://twitter.com/jaheemerah_/status/1604925393622175745,Berusaha membalikan jam tidur setelah pildun.,usaha balik jam tidur pildun,1
2022-12-19 19:38:15,20Lanata,https://twitter.com/20Lanata/status/1604924088547700736,"@irfanfatharani @yendramarhaniss @taniaviandra @Arianasideboy @_iwon @idextratime Berhubung dia hari ini ulang tahun, kemungkinan Piala 2026 dia umur 27, karena pildun balik ke jadwal biasa lagi yaitu di pertengahan bulan.",hubung hari ulang tahun mungkin piala 2026 umur 27 pildun balik jadwal biasa tengah bulan,0
2022-12-19 19:33:39,MrRobot22048564,https://twitter.com/MrRobot22048564/status/1604922930563276800,"@dirgantara301 @CoachJustinL @YouTube yg pinalti dimaria kmren terlalu soft, tapi so far dikondisi cuaca begitu still pildun terbaiklah",pinalti maria kmren terlalu soft tapi so far kondisi cuaca masih pildun baik,1
2022-12-19 19:32:13,rakaamalik,https://twitter.com/rakaamalik/status/1604922568770588672,"Uda gaada pildun. Okey, see u AFF kalo Indonesia lolos mah brangkat ke GBK!",sudah tidak ada uang pildun okey see aff kalau indonesia lolo mah brangkat gbk,1
2022-12-19 19:29:23,PaijoStevano,https://twitter.com/PaijoStevano/status/1604921856062291968,@idextratime Oh pildun dah selesai? Sibuk nonton liga 1,pildun deh selesai sibuk nonton liga,0
2022-12-19 19:25:58,rajayoruasia,https://twitter.com/rajayoruasia/status/1604920997169467392,"@idextratime Ngebikin Ronaldo vs Messi di Final pasti sgt menguntungkan FIFA. Kalo emang mau disetting, mending disetting begini klo emg settingan.  2 pemain itu adlh pemain dg fanbase terbanyak. Apalagi rivalrynya bertahan lebih dr 1 dekade. Trafficnya bakal lebih tinggi dr pildun manapun",ngebikin ronaldo v messi final sangat untung fifa kalau emang mau disetting lebih baik disetting begini kalau memang settingan main adalah main dengan fanbase banyak rivalrynya tahan lebih dari dekade trafficnya bakal lebih tinggi dari pildun mana,-1
2022-12-19 19:22:32,anovdit,https://twitter.com/anovdit/status/1604920135026102272,Fakmen selalu mengsedih lihat post-reactipn final pildun,fakmen selalu mengsedih lihat post reactipn final pildun,0
2022-12-19 19:17:31,vwxyanuz,https://twitter.com/vwxyanuz/status/1604918871193837568,"messi baru 1 pildun udah di goat goatin, gabayangin pele dulu 3 pildun gimana wkwkwkwk",messi baru pildun sudah goat goatin gabayangin pele dulu pildun bagaimana,1
2022-12-19 19:17:07,leonardoers,https://twitter.com/leonardoers/status/1604918772296712192,"@TeamCRonaldo Buset, padahal sebelum pildun mulai banyak bener yg koar2 portugal calon juara, kalo udah gini bagemana dah🤣🤣🤣",buset padahal pildun mulai banyak benar koar2 portugal calon juara kalau sudah gin bagemana deh,1
2022-12-19 19:14:39,anakbaikqqq,https://twitter.com/anakbaikqqq/status/1604918148909568000,"but if you never try you never know..  -gagal di final pildun 2014 -gagal 2x berturut-turutdi final Copa America 2015/2016 -hilang rasa percaya diri, pensiun -percaya dirinya balik lagi 2021 -Copa America, Finalissima, World Cup 2022 Lionel Andres Messi Greatest Of All Time🐐",but if you never try you never know gagal final pildun 2014 gagal 2x turut turutdi final copa america 2015 2016 hilang rasa percaya diri pensiun percaya diri balik 2021 copa america finalissima world cup 2022 lionel andres messi greatest of all time,1
2022-12-19 19:13:22,kurniawatie77,https://twitter.com/kurniawatie77/status/1604917828150120448,"gara2 nonton konser, malah diaajak ke hotel..  ==&gt;  https://t.co/DIFYpk9fRI &lt;==  Besok Senin Raul Lemos Diving Theo Licha Di Maria Extra Time Pildun Udah 2-0 Nobar Piala Dunia All in France Mbappe Penalti #FIFAWorldCup Indosiar Argentina Ambil #AlchemyOfSouls2Ep4 #ometvbugil",gara2 nonton konser bahkan diaajak hotel besok senin raul los diving theo licha maria extra time pildun sudah nonton bareng piala dunia all in france mbappe penalti fifaworldcup argentina ambil,0
2022-12-19 19:12:57,Andisan23,https://twitter.com/Andisan23/status/1604917720876810241,"ini dia yg lagi Viral, sedikit 18+ .  https://t.co/1cH2GuQmWW  Giselle Besok Senin Raul Lemos Diving Theo Licha Di Maria Extra Time Pildun Udah 2-0 Nobar Piala Dunia All in France Mbappe Penalti #FIFAWorldCup Indosiar Argentina Ambil #AlchemyOfSouls2Ep4 #ometvbugil",viral sedikit 18 giselle besok senin raul los diving theo licha maria extra time pildun sudah nonton bareng piala dunia all in france mbappe penalti fifaworldcup argentina ambil,0
2022-12-19 19:12:44,Lelafalah,https://twitter.com/Lelafalah/status/1604917665826570258,oh ini yang skrng jadi viral. sedikit 18+  https://t.co/AoO6776ZkN  Besok Senin Raul Lemos Diving Theo Licha Di Maria Extra Time Pildun Udah 2-0 Nobar Piala Dunia All in France Mbappe Penalti #FIFAWorldCup Indosiar Argentina Ambil #AlchemyOfSouls2Ep4 #ometvbugil,sekarang jadi viral sedikit 18 besok senin raul los diving theo licha maria extra time pildun sudah nonton bareng piala dunia all in france mbappe penalti fifaworldcup argentina ambil,0
2022-12-19 19:12:37,julpanjuls,https://twitter.com/julpanjuls/status/1604917637431296000,"@tanyakanrl Apasih yang kalian suka dari kpop? Sampe over begitu, aku gangerti deh?. Aku ganonton drakor, aku sukanya film barat yang action action gitu, yang berantem berantem lebih seru deh daripada drakor menye-menye. Semalem nonton pildun gak? Keren banget tau argentina.  Brisik anying",apa sih kalian suka kpop sampai over gangerti ganonton drakor suka film barat action action gitu antem antem lebih seru drakor menye menye semalem nonton pildun tidak keren banget tahu argentina brisik anying,-1
2022-12-19 19:10:11,prdsdefsoh,https://twitter.com/prdsdefsoh/status/1604917024987045888,"pls hrgai privasiku, ini ak udh dpet no wa pmain pildun, jngan blg dri aku ya jnji *pinky promise  https://t.co/0NWnrRimq9",pls hrgai privasi saya sudah dapat no wa pmain pildun jngan bilang dari jnji pinky promise,0
2022-12-19 19:09:51,asascent,https://twitter.com/asascent/status/1604916942967820288,"ini jam malem terpanjang terkosong ter-ga ngapa-ngapain yang pernah gua rasa, padahal sebelum pildun sering tidur subuh tapi kali ini berasa sepi bener",jam malam panjang kosong ter tidak mengapa sedang apa pernah rasa padahal pildun sering tidur subuh tapi kali asa sepi benar,1
2022-12-19 19:07:51,fornescv,https://twitter.com/fornescv/status/1604916439520972801,"@FaktaSepakbola Sayang bgt gara2 masalah pribadi ngak dipanggil di Pildun 2018, kalau enggak bisa ngerasain trophy pildun",sayang banget gara2 masalah pribadi ngak panggil pildun 2018 kalau tidak bisa ngerasain trophy pildun,1
2022-12-19 18:58:01,AzureaDaniel,https://twitter.com/AzureaDaniel/status/1604913965217198080,Seneng sih messi menang pildun tapi pildun ini rasanya rigged bgt,neng messi menang pildun tapi pildun rasa rigged banget,1
2022-12-19 18:56:39,jesstanpabatas,https://twitter.com/jesstanpabatas/status/1604913617932914689,Messi juara pildun tu kaya brock lesnar menang lawan undertaker di WrestleMania,messi juara pildun itu kaya brock lesnar menang lawan undertaker wrestlemania,1
2022-12-19 18:54:37,gustySAP,https://twitter.com/gustySAP/status/1604913109260345345,"dari awal pildun sampe final, cuman liat highlight doang, sudah tidak setertarik itu dengan aktifitas lain, selain kerja dan keluarga.",awal pildun sampai final cuman lihat highlight doang sudah nggak tarik aktifitas kerja keluarga,-1
2022-12-19 18:53:12,brionitallis,https://twitter.com/brionitallis/status/1604912753319170048,"@tanyakanrl 5 yrs. pas ini blom nonton bola, pertama kali nonton bola tuh pas euro 2008, premier league 2008, trs baru yg suka bgt itu ya pildun 2010",yr pa blom nonton bola pertama kali nonton bola pa euro 2008 premier league 2008 terus baru suka banget pildun 2010,1
2022-12-19 18:52:17,katara131,https://twitter.com/katara131/status/1604912522087518209,@SiaranBolaLive Ronaldo pengen trophy pildun ya ke amerika,ronaldo ken trophy pildun amerika,1
2022-12-19 18:48:55,awraito,https://twitter.com/awraito/status/1604911672820277248,ampe ga ada semangat twiteran gegara kurang tidur pildun ;-;,sampai tidak ada semangat twiteran karena kurang tidur pildun,1
2022-12-19 18:44:45,nutrisariamer_,https://twitter.com/nutrisariamer_/status/1604910624601169920,pildun uda selesai skrg hampa bgt :),pildun sudah selesai sekarang hampa banget,1
2022-12-19 18:36:14,dolphinisasi,https://twitter.com/dolphinisasi/status/1604908483723153409,"@Halfblind_ @idextratime Lu ama bapak lu nonton bola ga usah pas pildun doang tolol, wajar tau nya messi aja yg jago main bola",kamu sama bapak kamu nonton bola tidak perlu pa pildun doang tolol wajar tahu nya messi saja jago main bola,-1
2022-12-19 18:35:42,abcdegfpjm_,https://twitter.com/abcdegfpjm_/status/1604908346758565888,"Pas pildun 2018 malah alay bgt suka apdet ttg bola, skrg emg gapernah apdet, sekali apdet pada kaget “loh cicay suka bola juga?” 🫠 tp w ttp bacot di twt wkwk",pa pildun 2018 bahkan norak banget suka apdet tentang bola sekarang memang gapernah apdet sekali apdet kaget loh cicay suka bola tapi tetap banyak bicara twt,-1
2022-12-19 18:35:37,bhellasinatra,https://twitter.com/bhellasinatra/status/1604908326197657600,@ayuardila21 wkwk kmaren vidio pas final pildun gangguan parah bgttt yuuuu. emosi bgt seng nonton. tpi marine aku ngetweet lgsg lancar 🤣🤣🤣,kemarin vidio pa final pildun ganggu parah bgttt yuuuu emosi banget seng nonton tapi marine ngetweet langsung lancar,-1
2022-12-19 18:35:35,Rnshrnd,https://twitter.com/Rnshrnd/status/1604908318925164544,@Askrlfess Ya ampun ya ampun ya ampun ya ampun ya ampun ya ampun gak tenang bgt ya idup nya klo gak ngurusin hidup org lain? namanya jga 'baru' ngehype masa udh harus hafal semua pemain yg main di pildun kan mustahil :),ampun ampun ampun ampun ampun ampun tidak tenang banget idup nya kalau tidak ngurusin hidup orang nama juga baru ngehype masa sudah hafal semua main main pildun mustahil,-1
2022-12-19 18:33:14,kkolumbina,https://twitter.com/kkolumbina/status/1604907728908222464,gue ga ngikutin pildun tp meme2 nya berkualitas ...,tidak ngikutin pildun tapi meme2 nya kualitas,1
2022-12-19 18:32:34,Culerss_mks,https://twitter.com/Culerss_mks/status/1604907560246837248,"Berasa mimpi hahah, setelah villa akhirnya idola gw yg satu ini juara pildun juga😁  https://t.co/6bbBnZIkm2",asa mimpi hahah villa akhir idola satu juara pildun,1
2022-12-19 18:31:50,dabluedevil,https://twitter.com/dabluedevil/status/1604907375886233600,"@FaktaSepakbola ""bapakku menang pildun"" anaknya messi pas adu aduan bapak",bapak menang pildun anak messi pa adu adu bapak,0
2022-12-19 18:31:10,abcdegfpjm_,https://twitter.com/abcdegfpjm_/status/1604907208885825536,"apdet ttg bola dikira fomo sama caper doang biar dinotice cowo cowo padahal emg sukaa dari jaman sekolah, malah dulu masi ada mbak sodara yg tinggal dirumah suka taruhan tiap pildun yg kalah masak mie tektek",apdet tentang bola kira fomo sama cari perhati doang biar dinotice cowo cowo padahal memang sukaa jaman sekolah bahkan dulu ma ada mbak sodara tinggal rumah suka taruh tiap pildun kalah masak mie tektek,-1
2022-12-19 18:27:38,bibimbapstory,https://twitter.com/bibimbapstory/status/1604906317852069888,katanya sih abis pildun mau benerin jam tidur,kata habis pildun mau benerin jam tidur,0
2022-12-19 18:26:14,Tryfingg,https://twitter.com/Tryfingg/status/1604905963668275201,"Semoga brighton di tinggal potter ga ancur bgt ya, semisal ancur semuga allister di tarik ke klub yg lebih bagus lg. Sayang bgt talent nya di pildun bagus bgt",moga brighton tinggal potter tidak hancur banget misal hancur semuga allister tarik klub lebih bagus lagi sayang banget talent nya pildun bagus banget,-1
2022-12-19 18:25:11,Rangga_Capung,https://twitter.com/Rangga_Capung/status/1604905700546973696,"@emmanuellediazz @idextratime Pas di emyu ga dimaenin bilangnya emyu bakal nyesel ga ngehormati ronaldo krn di pildun ronaldo bakal ganas lagi, eh gataunya sama aja bgsd",pa emyu tidak dimaenin bilang emyu bakal nyesel tidak ngehormati ronaldo karena pildun ronaldo bakal ganas eh gataunya sama saja bgsd,-1
2022-12-19 18:23:19,xrafaith,https://twitter.com/xrafaith/status/1604905232814997504,17 taun dukung argen blm sempet beli jerseynya next pildun harus udh punya sii,17 tahun dukung argentina belum sempat beli jerseynya lanjut pildun sudah punya sii,0
2022-12-19 18:21:51,kejutam,https://twitter.com/kejutam/status/1604904861371207680,yaopo aku sek ndelok bal pas asean karo pildun tok soale gayeng. beda sama badminton yg sering hype. yoopo sereh wong meh golek hiburan wdyt wdyt,yaopo sek ndelok bal pa asean karo pildun tok soale gayeng beda sama badminton sering hype yoopo sereh wong meh golek hibur wdyt wdyt,1
2022-12-19 18:20:52,nuraeni5076,https://twitter.com/nuraeni5076/status/1604904613442129921,"@PantauManCity baru dengerin podcast,pange bilang orang amerika latin gak suka sama argentina karena mereka songong², jadi siang tadi gue rada lega dikit setelah tahu fakta itu,  berarti itu tuh adalah hal yg lumrah di sana, orang argen setelah pildun katanya bakal songong sampe 4th ke depan",baru dengerin podcast pange bilang orang amerika latin tidak suka sama argentina songong2 jadi siang tadi rada lega dikit tahu fakta arti lumrah sana orang argentina pildun kata bakal sombong sampai 4th depan,-1
2022-12-19 18:20:29,convomf,https://twitter.com/convomf/status/1604904516200976385,💙 sepi bgt ga ada pildun ya allah 😌,sepi banget tidak ada pildun allah,1
2022-12-19 18:19:42,ulelbesari,https://twitter.com/ulelbesari/status/1604904321677955072,@robinhodbahagia @alliyaph @433 wi seng se tim karo seng jare goat tapi ga juara pildun to,wi seng se tim karo seng jare goat tapi tidak juara pildun to,1
2022-12-19 18:18:41,elliyather,https://twitter.com/elliyather/status/1604904064630001664,pildun kelar gua balik gabut lg tiap tengah malem,pildun kelar balik gabut lagi tiap tengah malam,0
2022-12-19 18:18:34,Vikarlito,https://twitter.com/Vikarlito/status/1604904034699468800,"@nelsonrock1811 @bintangemon Cuma mengutarakan opini aja kok, orang matchnya banyak yg seru, dia bilang seakan pildun ini cuma final doang",cuma utara opini saja kok orang matchnya banyak seru bilang akan pildun cuma final doang,1
2022-12-19 18:17:27,rafi_abdurr,https://twitter.com/rafi_abdurr/status/1604903755342024704,terpantau h+1 pildun jam segini mata masih seger,pantau pildun jam gin mata seger,1
2022-12-19 18:13:27,kurniawatie77,https://twitter.com/kurniawatie77/status/1604902746594738176,"lagi viral, ayang diajak ke hotel.. ==&gt;  https://t.co/DIFYpk9fRI &lt;==  Besok Senin Raul Lemos Diving Theo Licha Di Maria Extra Time Pildun Udah 2-0 Nobar Piala Dunia All in France Mbappe Penalti #FIFAWorldCup Indosiar Argentina Ambil #AlchemyOfSouls2Ep4 #ometvbugil",viral sayang ajak hotel besok senin raul los diving theo licha maria extra time pildun sudah nonton bareng piala dunia all in france mbappe penalti fifaworldcup argentina ambil,0
2022-12-19 18:13:23,cabe15saja,https://twitter.com/cabe15saja/status/1604902732468322304,@p0ckymatcha Coba kenapa pildun itu haram 🤣,coba pildun haram,-1
2022-12-19 18:12:00,finmaul_27,https://twitter.com/finmaul_27/status/1604902383532019712,"Next pildun masih ada gak ya, fans (diluar negaranya sendiri) yg ngedukung Argentina ama Portugal setelah kepergian dua mega bintang? Kalopun ada bacotan mereka bakal seheboh sekarang gak ya? Hmm🤔",lanjut pildun ada tidak fan luar negara sendiri ngedukung argentina sama portugal pergi mega bintang kalo ada bacot bakal heboh sekarang tidak hmm,-1
2022-12-19 18:09:56,ctrlagustae,https://twitter.com/ctrlagustae/status/1604901864465895424,"masih belum bisa move on dari pildun tolong huhu beneran gilz ""one of the best world cup ever"" sih ini sjsjksksjksksk  emang ya yg awalnya banyak di bilang gak seru tuh kadang suka jadi di luar dugaan lansung boom 🤯🥹✨️🫶",belum bisa move on pildun huhu beneran gilz one of the best world cup ever sjsjksksjksksk emang awal banyak bilang tidak seru kadang suka jadi luar duga lansung boom,1
2022-12-19 18:08:39,mubarokfafa_,https://twitter.com/mubarokfafa_/status/1604901538501373952,@barcastuff_idn Nunggu jawaban messi yg katanya setelah pildun,nunggu jawab messi kata pildun,0
2022-12-19 18:06:59,najmamira,https://twitter.com/najmamira/status/1604901121264586752,Blm bs muve un dri pildun mana fyp isinya pildun,belum bisa muve un dari pildun mana fyp isi pildun,1
2022-12-19 18:02:30,ilhamramm,https://twitter.com/ilhamramm/status/1604899992531259392,pildun dah selesai :(,pildun deh selesai,0
2022-12-19 18:01:10,scllywag,https://twitter.com/scllywag/status/1604899657100197888,"mantep juga ni tahun wishlist gua beberapa tercapai, kecuali menang kocokan pildun",mantap ini tahun wishlist beberapa capai kecuali menang kocok pildun,1
2022-12-19 17:57:27,rebahandanhalu,https://twitter.com/rebahandanhalu/status/1604898722508263424,"Iye dah sepuh si paling pildun. Justru harusnya lo tu juga iut ngenalin oemain bola yg lain siapa tau jadi pada suka bola/fans bola tetap, bukan malah lo saltyin. Pildun selesai juga baru kemarin anjg",iya deh sepuh si paling pildun justru harus kamu itu iut ngenalin oemain bola siapa tahu jadi suka bola fan bola tetap bukan bahkan kamu saltyin pildun selesai baru kemarin anjg,-1
2022-12-19 17:57:23,superdiraa,https://twitter.com/superdiraa/status/1604898706515714048,@Askrlfess dih yaudasi yeu si paling pildun lu,dih yaudasi yeu si paling pildun kamu,-1
2022-12-19 17:56:54,dialogceyi,https://twitter.com/dialogceyi/status/1604898581281837056,HAHAHAHA nemu juga ni au lewat tl😗 karna gue nonton pildun sampe akhir jd pas liat prompt udah auto mau baca :^ mana au nya au nomin😔🫶🏻 gemes pokoknya🫂,hahahaha nemu ini au lewat tl karena nonton pildun sampai akhir jadi pa lihat prompt sudah auto mau baca mana au nya au nomin gemes pokok,1
2022-12-19 17:55:04,forbiddenpingu,https://twitter.com/forbiddenpingu/status/1604898121456431105,"Kemarin first time nobar pildun yg bener bener di cafe bkn ruang tamu rumah, gak nyesel sm skli 🙏🏻🙏🏻. Tutor approach org yg nda nntn bola buat ikut nobar :  https://t.co/GuAU1Pjssw",kemarin first time nonton bareng pildun benar benar cafe bukan ruang tamu rumah tidak nyesel sama skli tutor approach orang tidak nonton bola buat ikut nonton bareng,1
2022-12-19 17:54:30,lethologist,https://twitter.com/lethologist/status/1604897980599128064,mana tau si cewek anak kos trs denger temen kos cowok di lantai bawah ribut bgt nonton pildun pake laptop trs nimbrung dan berakhir hyped up sendiri (GUE),mana tahu si cewek anak ko terus denger teman ko cowok lantai bawah ribut banget nonton pildun pakai laptop terus nimbrung akhir hyped up sendiri,1
2022-12-19 17:54:09,Fathorz_sii15,https://twitter.com/Fathorz_sii15/status/1604897890987409408,"@_masnazhif @gilangseva1 @iconbasics_ @doniprbd @The_RedsIndo Komen mu membuatku terharu bang, ini yg mau aku jelasin ke haters tapi sprtnya g masuk. Saya adalah fans normal, setelah pildun berakhir aku pribadi ngakui messi sedikit lebih baik, 1 &amp; 2, Messi &amp; Ronaldo. Tp org² mendeskreditkan ronaldo hny dalam 2th yg gak ""wah"". Thanks bang",komen mu buat haru bang mau jelasin hater tapi sprtnya masuk fan normal pildun akhir pribadi ngakui messi sedikit lebih baik messi ronaldo tapi orang mendeskreditkan ronaldo hanya 2th tidak wah terima kasih bang,1
